Name of Center,Attached Colleges,District,Course,Subject,Subject Code,Date,Time
"0055-MEERUT COLLEGE, MEERUT","0053-I.N. (P.G.) COLLEGE, MEERUT",Meerut,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0056-N.A.S. COLLEGE, MEERUT",Meerut,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0058-R.G. (P.G.) COLLEGE, MEERUT",Meerut,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0070-GANDHI SMARAK DEVNAGARI MAHAVIDYALAYA, PARIKSHIT, GARH, MEERUT",Meerut,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0085-FAIZ-E-AM DEGREE COLLEGE, MEERUT",Meerut,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0209-GYAN BHARTI INSTITUTE OF MANAGEMENT STUDIES, JEWARI, KHIRWA ROAD, KANKAR KHERA, MEERUT",Meerut,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0641-ELITE COLLEGE OF PROFESSIONAL & STUDIES, NH-58, DADRI, MEERUT",Meerut,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0019-M.M.H. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0020-M.B. COLLEGE, DADRI (G.B. NAGAR)",Noida,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0977-CHET RAM SHARMA COLLEGE OF EDUCATION, SADARPUR, SECTOR-44, NOIDA",Noida,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0024-S.D. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0025-V.M.L.G. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0059-TEJPAL SINGH TYAGI KUSHAL PAL TYAGI MEMORIAL DEGREE COLLEGE, MURADNAGAR, GHAZIABAD",Ghaziabad,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)",Ghaziabad,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0086-L.R.COLLEGE, SAHIBABAD (GHAZIABAD)",Ghaziabad,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0212-DHAN SINGH GURJAR MAHAVIDYALAYA, LONI, GHAZIABAD",Ghaziabad,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0684-DAYAWATI COLLEGE OF LAW BANKHANDA, NEAR NH-24, KUCHESAR ROAD CHOPLA SIYANA ROAD, GHAZIABAD",Ghaziabad,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","1124-RAJESH PILOT MAHAVIDYALAY, GHAZIABAD",Ghaziabad,M.A.,Philosophy,G-845,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0020-M.B. COLLEGE, DADRI (G.B. NAGAR)",Noida,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0125-SMT. SUKHBIRI DEVI GAYATRI DEVI MAHAVIDYALA, NIMKA, JEWAR (G.R. NAGAR)",Noida,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0224-PARSANDI DEVI COLLEGE OF MANAGEMENT & TECHNOLOGY, BILASHPUR, GREATER NOIDA",Noida,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0833-JANHIT INSTITUTE OF EDUCATION & INFORMATION, 38-B, PHASE-1, KNOWLEGE PARK-I, GARTER NOIDA",Noida,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0977-CHET RAM SHARMA COLLEGE OF EDUCATION, SADARPUR, SECTOR-44, NOIDA",Noida,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0024-S.D. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","10025-V.M.L.G. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0059-TEJPAL SINGH TYAGI KUSHAL PAL TYAGI MEMORIAL DEGREE COLLEGE, MURADNAGAR, GHAZIABAD",Ghaziabad,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0061-JANTA DEGREE COLLEGE, PATLA (GHAZIARAD)",Ghaziabad,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)",Ghaziabad,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0063-GINNI DEVI MODI GIRLS (P.G.) COLLEGE, MODINAGAR (GHAZIABAD)",Ghaziabad,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0086-L.R.COLLEGE, SAHIBABAD (GHAZIABAD)",Ghaziabad,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0212-DHAN SINGH GURJAR MAHAVIDYALAYA, LONI, GHAZIABAD",Ghaziabad,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0684-DAYAWATI COLLEGE OF LAW BANKHANDA, NEAR NH-24, KUCHESAR ROAD CHOPLA SIYANA ROAD, GHAZIABAD",Ghaziabad,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0775-ROYAL EDUCATIONAL INSTITUTE, 28 KM. STONE, NH-24, DASANA CROSSING, GHAZIABAD",Ghaziabad,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)",Hapur,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0027-ARYA KANYA PATHSHALA DEGREE COLLEGE, HAPUR (PANCHEEL NAGAR)",Hapur,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0030-R.S.S. COLLEGE, PILKHUWA (PANCHEEL NAGAR)",Hapur,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0033-K.D. COLLEGE, SIMBHAOLI HAPUR",Hapur,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0034-KESHAV MARWAR GIRLS DEGREE COLLEGE, PILKHUWA. HAPUR",Hapur,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0104-CH. MAHENDRA SINGH DEGREE COLLEGE, RAILWAY ROAD, GARHMUKTESHWAR (PANCHEEL NAGAR)",Hapur,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0109-CH. TARA CHAND DEGREE COLLEGE, TAGASARAI, HAPUR, (PANCHEEL NAGAR)",Hapur,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0127-RAJKUMAR GOEL GIRLS DEGREE COLLEGE, RAILWAY ROAD, GARHMUKTESHWAR (PANCHEEL NAGAR)",Hapur,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0248-SMT VIMLA DEVI DEGREE COLLEGE, BASHLOTA ROAD, BABUGARH CHAWANI, HAPUR",Hapur,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0285-AMBAY GIRLS DEGREE COLLEGE, BHIMYARI, HAPUR",Hapur,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0291-CH. VEDRAM COLLEGE OF HIGHER EDUCATION, SIRODHAN, HAPUR",Hapur,M.A.,Mathematics,G-850,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0242-SAVITA DEVI MAHAVIDYALAYA, MOHIDDINPUR, DELHI ROAD, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0253-VIDYOTAMA KANYA MAHAVIDYALAYA, CHINDORI ROAD, LAWAR, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0300-MEERUT COLLEGE FOR GIRLS EDUCATION, CHITWANA, SHERPUR, KILA PARICHATI GARH, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0091-SHAHID MANGAL PANDEY GOVERNMENT MAHILA MAHAVIDYALAYA, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0097-SANT JOSEPHS GIRLS DEGREE COLLEGE, SARDHANA (MEERUT)",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0098-SANJAY GANDHI (P.G.) COLLEGE, SARURPUR KHURD (MEERUT)",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT",0108-SWAMI KALYAN DEV COLLEGE. HASTINAPUR (MEERUT),Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0114-BHAWANI DEGREE COLLEGE, SHAHAJAPUR, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0118-NAVJEEVAN KISHAN DEGREE COLLEGE, MAWANA, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0160-CH BASIR KHAN MAHAVIDYALAYA, HARRA, TEHSIL- SARDHANA, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0187-SWATANTRATA SENANI SHRI RAMPHOOL SINGH SMARAK KANYA MAHAVIDYALAYA, PHAALAWADA, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0203-R.K. COLLEGE, GARH ROAD, KITHORE, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0209-GYAN BHARTI INSTITUTE OF MANAGEMENT STUDIES, JEWARI, KHIRWA ROAD, KANKAR KHERA, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT",0095-SHRI SHALIGRAM SHARMA SMARAK (P.G.) COLLEGE. RASANA (MEERUT),Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0056-N.A.S. COLLEGE, MEERUT","0056-N.A.S. COLLEGE, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0056-N.A.S. COLLEGE, MEERUT",0210-S R S INSTITUTE OF EDUCATION & TECH. GEJHA MOHIUDDINPUR,Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0056-N.A.S. COLLEGE, MEERUT","0232-DHARMENDRA SINGH MEMORIAL COLLEGE, ATOLA, HAPUR- KITHORE ROAD, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0056-N.A.S. COLLEGE, MEERUT","0250-DRON COLLEGE OF EDUCATION, BARNAWA ROAD, SARADHANA, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0056-N.A.S. COLLEGE, MEERUT","0255-SHATAKSHI COLLEE OF EDUCATION, CHITVANA, SHERPUR, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0056-N.A.S. COLLEGE, MEERUT","0266-SHRI RAM NIWAS KANYA MAHAVIDYALA, KARNAVAL, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0056-N.A.S. COLLEGE, MEERUT","0351-GYAN SHREE COLLEGE OF PROFESSIONAL EDUCATION, BIJNOR ROAD, VILLAGE-SADARPUR, BEHSUMA, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0056-N.A.S. COLLEGE, MEERUT","0641-ELITE COLLEGE OF PROFESSIONAL & STUDIES, NH-58, DADRI, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0056-N.A.S. COLLEGE, MEERUT","0686-RUDRA INSTITUTE OF TECHNOLOGY, NH-119, MAWANA KHURD, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0056-N.A.S. COLLEGE, MEERUT","0722-BHAGWATI COLLEGE OF EDUCATION, SIVAYA, ROORKEE ROAD, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0056-N.A.S. COLLEGE, MEERUT","0751-J.S.M. ACADEMYVILLAGE SALARPUR, MAWANA ROAD, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0056-N.A.S. COLLEGE, MEERUT","1007-GURU HARGOVIND SHAHAB JI MEMORIAL COLLEGE OF EDUCATION, MEERUT",Meerut,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0020-M.B. COLLEGE, DADRI (G.B. NAGAR)",Noida,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0038-SH. DRONA CHARYA DEGREE COLLEGE, KALANDI MARGE, DANKAUR, GAUTAMBUDH NAGAR",Noida,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0125-SMT. SUKHBIRI DEVI GAYATRI DEVI MAHAVIDYALA, NIMKA, JEWAR (G.B. NAGAR)",Noida,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0146-COLLEGE OF EDUCATION, BILASPUR (GREATER NOIDA)",Noida,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0224-PARSANDI DEVI COLLEGE OF MANAGEMENT & TECHNOLOGY, BILASHPUR, GREATER NOIDA",Noida,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD",0362-KESHAV MADHAV VIDHI SHIKSHAN SANSHTHAN VILL.& POST-DHOOM MANIKPUR DADRI GAUTAMBUDH NAGAR,Noida,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0826-COLLEGE OF EDUCATION BALIKA, BILASPUR, G.B.NAGAR",Noida,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0833-JANHIT INSTITUTE OF EDUCATION & INFORMATION, 38-B, PHASE-1, KNOWLEGE PARK-I, GARTER NOIDA",Noida,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0948-NOIDA COLLEGE OF PHYSICAL EDUCATION, NAVODY VIDYALAYA ROAD, DHOOM MANIKPUR, DADRI, G.B. (NARAG)",Noida,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0977-CHET RAM SHARMA COLLEGE OF EDUCATION, SADARPUR, SECTOR-44, NOIDA",Noida,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0019-M.M.H. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0025-V.M.L.G. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0029-CHAMELI DEVI DURGA PRASAD GIRLS DEGREE COLLEGE, SONDA, GHAZIABAD",Ghaziabad,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0059-TEJPAL SINGH TYAGI KUSHAL PAL TYAGI MEMORIAL DEGREE COLLEGE, MURADNAGAR, GHAZIABAD",Ghaziabad,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0019-M.M.H. COLLEGE, GHAZIABAD","0061-JANTA DEGREE COLLEGE, PATLA (GHAZIABAD)",Ghaziabad,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0024-S.D. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)",Ghaziabad,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0063-GINNI DEVI MODI GIRLS (P.G.) COLLEGE, MODINAGAR (GHAZIABAD)",Ghaziabad,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0086-L.R.COLLEGE, SAHIBABAD (GHAZIABAD)",Ghaziabad,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0212-DHAN SINGH GURJAR MAHAVIDYALAYA, LONI, GHAZIABAD",Ghaziabad,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0240-JANHIT INSTITUTE OF EDUCATION, VILL-MATIALA, DUHAI, GHAZIABAD",Ghaziabad,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0684-DAYAWATI COLLEGE OF LAW BANKHANDA, NEAR NH-24, KUCHESAR ROAD CHOPLA SIYANA ROAD, GHAZIABAD",Ghaziabad,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0775-ROYAL EDUCATIONAL INSTITUTE, 28 KM. STONE, NH-24, DASANA CROSSING, GHAZIABAD",Ghaziabad,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","1124-RAJESH PILOT MAHAVIDYALAY, GHAZIABAD",Ghaziabad,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0026-CHHATRAPATI SHIVAJI MAHAVIDYALAY, BAHADURGARH, HAPUR",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0027-ARYA KANYA PATHSHALA DEGREE COLLEGE, HAPUR (PANCHEEL NAGAR)",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0030-R.S.S. COLLEGE, PILKHUWA (PANCHEEL NAGAR)",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0033-K.D. COLLEGE, SIMBHAOLI HAPUR",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0034-KESHAV MARWAR GIRLS DEGREE COLLEGE, PILKHUWA, HAPUR",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0104-CH. MAHENDRA SINGH DEGREE COLLEGE, RAILWAY ROAD, GARHMUKTESHWAR (PANCHEEL NAGAR)",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0109-CH. TARA CHAND DEGREE COLLEGE, TAGASARAI, HAPUR, (PANCHEEL NAGAR)",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0127-RAJKUMAR GOEL GIRLS DEGREE COLLEGE, RAILWAY ROAD, GARHMUKTESHWAR (PANCHEEL NAGAR)",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0167-RUDRA INSTITUTE OF TECHNOLOGY, RUSALABAD, NANPUR, HAPUR",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0248-SMT VIMLA DEVI DEGREE COLLEGE, BASHLOTA ROAD, BABUGARH CHAWANI, HAPUR",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0282-MEGNATH SINGH SISODIA INSTITUTE OF EDUCATION & TECHNOLOGY, DHAULANA, HAPUR (ONLY GIRLS)",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
